<Amadeo>21:12:39,63	-0,250	-0,602	-0,561	-0,639	-0,751	0,200	0,200	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,64	-0,250	-0,602	-0,561	-0,639	-0,751	0,250	0,250	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,66	-0,250	-0,602	-0,561	-0,639	-0,751	0,300	0,300	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,67	-0,250	-0,602	-0,561	-0,639	-0,751	0,350	0,300	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,68	-0,250	-0,602	-0,561	-0,639	-0,751	0,343	0,294	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,69	-0,250	-0,602	-0,561	-0,639	-0,751	0,336	0,288	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,70	-0,250	-0,602	-0,561	-0,639	-0,751	0,329	0,282	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,71	-0,250	-0,602	-0,561	-0,639	-0,751	0,323	0,277	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,72	-0,250	-0,602	-0,561	-0,639	-0,751	0,316	0,271	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,73	-0,250	-0,602	-0,561	-0,639	-0,751	0,310	0,266	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,75	-0,250	-0,602	-0,561	-0,639	-0,751	0,304	0,260	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,76	-0,250	-0,602	-0,561	-0,639	-0,751	0,298	0,255	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,77	-0,250	-0,602	-0,561	-0,639	-0,751	0,292	0,250	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,78	-0,250	-0,602	-0,561	-0,639	-0,751	0,286	0,245	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,79	-0,250	-0,602	-0,561	-0,639	-0,751	0,280	0,240	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,80	-0,250	-0,602	-0,561	-0,639	-0,751	0,275	0,235	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,81	-0,250	-0,602	-0,561	-0,639	-0,751	0,269	0,231	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,83	-0,250	-0,602	-0,561	-0,639	-0,751	0,264	0,226	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,84	-0,250	-0,602	-0,561	-0,639	-0,751	0,258	0,222	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,85	-0,250	-0,602	-0,561	-0,639	-0,751	0,253	0,217	0,000	0,000	0,000</Amadeo>

<Amadeo>21:12:39,86	-0,250	-0,602	-0,561	-0,639	-0,751	0,248	0,213	0,000	0,000	0,000</Amadeo>

